Fecha,Open,High,Low,Close,Volume,rsi_14,macd,macd_signal,macd_hist,ema_10,ema_20,ema_50,daily_return,weekly_return,volatility_20d,Empresa,sector,industry
2024-07-29,215.0967318967012,217.41663210574902,213.89711684474761,216.36573791503906,36311800,60.265337042619144,-0.21474901802528734,1.3612095684586678,-1.5759585864839551,219.8924276800865,220.79813130404438,219.16463362072074,0.0012844634646407282,-0.025540238730441644,,AAPL,Technology,Consumer Electronics
2024-07-30,217.3075789949067,218.43778796730905,214.2639371695869,216.92092895507812,41643800,60.90561659206676,-0.47195677288189586,0.9945763001905551,-1.4665330730724508,219.35215518463042,220.42887393747617,219.07664520246024,0.0025659840850451587,-0.02759874697093556,0.014709718081761875,AAPL,Technology,Consumer Electronics
2024-07-31,219.53825698895486,221.89782218872546,218.7352157578384,220.17276000976562,50036300,64.51260258771975,-0.4086890690721816,0.7139232263380078,-1.1226122954101894,219.5013560619277,220.40448213483708,219.11963009686437,0.014990858974981203,0.016198477157503444,0.014642192936041862,AAPL,Technology,Consumer Electronics
2024-08-01,222.44310665442717,222.55216258005441,215.15623749650504,216.48472595214844,62501000,57.979003700314706,-0.6486650770189044,0.44140556566662537,-1.0900706426855298,218.95287786014967,220.03117202220005,219.01630052256178,-0.01675063735156701,0.004000207769915498,0.015075141715879743,AAPL,Technology,Consumer Electronics
2024-08-02,217.26793834308685,223.66255798049997,215.8403177402066,217.9718475341797,105568600,59.7491891879852,-0.7106574917779369,0.21099295417771294,-0.9216504459556498,218.7745087099733,219.83504588048382,218.97534158184092,0.0068694064927239396,0.00871712181324713,0.014269259228332304,AAPL,Technology,Consumer Electronics
2024-08-05,197.3802115476467,211.6664621054212,194.3167520967801,207.47279357910156,119548600,45.25466003465428,-1.588659756261734,-0.14893758791017647,-1.4397221683515575,216.71965141345115,218.6576885184474,218.52426126800802,-0.04816701823583791,-0.04110144434896401,0.017544167590746243,AAPL,Technology,Consumer Electronics
2024-08-06,203.53686913101606,208.18659343179937,199.34320096724198,205.45028686523438,69660500,43.08627912893509,-2.419788450553085,-0.6031077604387582,-1.8166806901143269,214.67067604104807,217.39984074195092,218.01155638946787,-0.00974829845868963,-0.05287937012393673,0.017485632155358633,AAPL,Technology,Consumer Electronics
2024-08-07,205.12313014700663,211.80525225793107,204.61751548926864,208.01806640625,63516400,46.58559471113243,-2.8385446043407683,-1.0501951292191603,-1.788349475121608,213.46111065290296,216.50633842426512,217.61965482149856,0.012498301074166829,-0.0552052561042361,0.017090692382460127,AAPL,Technology,Consumer Electronics
2024-08-08,211.27982425167653,212.36045976406422,207.03658185433542,211.4781036376953,47161100,50.96097382643216,-2.8582674573145255,-1.4118095948382332,-1.4464578624762923,213.10056392286518,216.0274589207823,217.3788096770357,0.016633349647083184,-0.02312690787968008,0.017187438256160537,AAPL,Technology,Consumer Electronics
2024-08-09,210.27848952903548,214.91829038971974,210.1496011292121,214.3829345703125,42201600,54.34236544435365,-2.6094225816029564,-1.651332192191178,-0.9580903894117783,213.33372222240104,215.87083755407087,217.26132437873284,0.01373584727047561,-0.016465029793833463,0.01722193940156618,AAPL,Technology,Consumer Electronics
2024-08-12,214.46232494953352,217.8767166928247,213.99582080224636,215.9114532470703,38028100,56.059305465997085,-2.2627885243484798,-1.7736234586226387,-0.48916506572584106,213.8024005905227,215.87470571530892,217.20838825592256,0.007129852382240287,0.04067357229058288,0.016768498032244963,AAPL,Technology,Consumer Electronics
2024-08-13,217.38044783379533,220.23902400333975,217.38044783379533,219.62364196777344,44155300,59.99399839604868,-1.669293356194487,-1.7527574381370084,0.08346408194252142,214.86080811365917,216.23174726316267,217.30310408775986,0.017193107011582276,0.06898678662754132,0.017368858158741556,AAPL,Technology,Consumer Electronics
2024-08-14,218.9288446755302,221.37053243582614,218.06530765715263,220.07028198242188,41960600,60.4528490917848,-1.1496515753475194,-1.6321362655791107,0.48248469023159135,215.80798518070694,216.59732199833022,217.4116208679427,0.002033660905750745,0.05793831172641717,0.016559090945609686,AAPL,Technology,Consumer Electronics
2024-08-15,222.9288713384501,223.67329096872731,221.10255033510867,223.0479736328125,46414000,63.46170443402772,-0.49188672564596914,-1.4040863575924825,0.9121996319465133,217.1243467174534,217.21166977304281,217.6326543097023,0.013530639501013964,0.05470954106406545,0.016235883219737034,AAPL,Technology,Consumer Electronics
2024-08-16,222.25391598005478,225.14226768918678,221.98592068094572,224.36807250976562,44340200,64.7424124341364,0.13436868496714283,-1.0963953490805574,1.2307640340477002,218.44138777060104,217.89323193844498,217.8967883567636,0.005918452678374431,0.046576179020341835,0.016284444047385875,AAPL,Technology,Consumer Electronics
2024-08-19,224.04054098731652,224.30853630427512,221.38047353975193,224.2092742919922,40687800,64.4497634564679,0.6108257022921748,-0.754951138806011,1.3657768410981856,219.49009441085397,218.49475978163997,218.1443368248118,-0.00070775764125941,0.0384315927669967,0.01627968216494877,AAPL,Technology,Consumer Electronics
2024-08-20,224.0901616619868,225.47973889834265,223.7725353535306,224.82464599609375,30299000,65.10796815117888,1.0262467412381966,-0.39871156279716946,1.424958304035366,220.46001288089758,219.09760608777842,218.40630973348954,0.0027446309080869646,0.023681439674347438,0.01625987538499845,AAPL,Technology,Consumer Electronics
2024-08-21,224.83457153469638,226.2836998547364,223.37550792716294,224.7154541015625,34765500,64.87842921249029,1.3313134811194516,-0.052706554013845275,1.3840200351332967,221.23372946647302,219.63263923194833,218.6537271596885,-0.00048567582102698736,0.021107675590253727,0.014738917970312997,AAPL,Technology,Consumer Electronics
2024-08-22,226.0950979165247,226.64100861280963,222.2340424758978,222.85935974121094,43695300,60.94514205728659,1.4070897131793743,0.23925269942479865,1.1678370137545757,221.52929860733445,219.9399459471162,218.81865392759133,-0.008259753953160143,-0.0008456202875533059,0.014841918134230084,AAPL,Technology,Consumer Electronics
2024-08-23,223.9809934126029,226.5219434569281,222.66088738350675,225.15220642089844,38677300,63.8599113648458,1.6333284937919075,0.5180678582982204,1.1152606354936871,222.18800911889153,220.43635170652402,219.067028535172,0.010288312244771891,0.003494855138529873,0.014964274530447203,AAPL,Technology,Consumer Electronics
2024-08-26,225.07281183958708,225.5889470777534,222.22417060374596,225.48968505859375,30602200,64.28245030513062,1.8188890423638213,0.7782320951113406,1.0406569472524807,222.788313835201,220.91762154957829,219.31889741844347,0.0014988910970938907,0.005710784135245284,0.014963687342024844,AAPL,Technology,Consumer Electronics
2024-08-27,224.31846403822652,227.147264886192,223.21672230373292,226.33335876464844,35934600,65.3724155077359,2.010844764464565,1.0247546289819855,0.9860901354825795,223.4328674587369,221.43340604625166,219.59397433398092,0.0037415179582847014,0.006710620011744162,0.0149676096356308,AAPL,Technology,Consumer Electronics
2024-08-28,226.22416240429726,228.149730282918,224.00082364270057,224.8048095703125,38052200,61.69877139518559,2.0163862661125336,1.2230809564080953,0.7933053097044382,223.68231147902335,221.7544920961622,219.79832081383708,-0.006753530291243481,0.0003976382893078334,0.014780804526774457,AAPL,Technology,Consumer Electronics
2024-08-29,228.38796742499142,231.18697758967758,227.1770435151196,228.08026123046875,51906300,66.09555996653988,2.2590387287140175,1.4302725108692798,0.8287662178447377,224.48193870655888,222.3569462994295,220.1231027909599,0.014570202774651042,0.023426889026875175,0.014440018110451702,AAPL,Technology,Consumer Electronics
2024-08-30,228.4772602189495,228.68568922028223,225.78741746908054,227.29611206054688,52990800,64.19561756929053,2.3608538157303656,1.616388771841497,0.7444650438888685,224.99360658910214,222.82734303858354,220.4043972721202,-0.003438040476152926,0.009522028114797187,0.01446778638213303,AAPL,Technology,Consumer Electronics
2024-09-03,226.84948058831634,227.2961293418145,219.52438650802387,221.11248779296875,50190600,51.59935954560405,1.9204385854579584,1.6771987345647894,0.24323985089316902,224.2879486261688,222.66402349138212,220.43216552783974,-0.027205147556289666,-0.019411962301014274,0.010961576369430672,AAPL,Technology,Consumer Electronics
2024-09-04,220.01074262314262,220.12984491677884,215.86183603349318,219.20677185058594,43840200,48.444497454210605,1.4014756536817288,1.6220541183881774,-0.2205784647064486,223.36409830333554,222.33476143035392,220.3841108738298,-0.008618762157690418,-0.0314871256846988,0.010893803482709644,AAPL,Technology,Consumer Electronics
2024-09-05,219.98098315180297,223.80232842315377,219.87180099289256,220.72540283203125,36615400,51.01477458045088,1.1000538833890516,1.5176540713883524,-0.41760018799930076,222.88433549037111,222.1814891828946,220.39749487219063,0.006927847021443334,-0.01814643888659917,0.01071607734113692,AAPL,Technology,Consumer Electronics
2024-09-06,222.28368749781316,223.56409767944487,218.13479623481732,219.17698669433594,48423000,48.36703938837846,0.7278406235044201,1.359691381811566,-0.6318507583071458,222.21027207291016,221.89534608874615,220.3496318063924,-0.007015124302994891,-0.03903570825507041,0.010436407650336444,AAPL,Technology,Consumer Electronics
2024-09-09,219.17700018247805,219.6236489368284,215.09757995493325,219.26632690429688,67180000,48.53301766240409,0.43505292241215443,1.1747636899316838,-0.7397107675195294,221.67500931498046,221.6449633092748,220.3071492612122,0.0004076167452997659,-0.03532741974095466,0.010055506004565517,AAPL,Technology,Consumer Electronics
2024-09-10,217.29112653781655,219.83207646515766,215.1174187834135,218.47227478027344,51591000,47.08428930199222,0.1373597914643767,0.9672829102382223,-0.8299231187738456,221.09269394503372,221.34280249698895,220.2351933992146,-0.0036214047785367853,-0.011940587521982904,0.010007674907688635,AAPL,Technology,Consumer Electronics
2024-09-11,219.81225791296717,221.43011977862776,216.268812835246,221.00332641601562,44587100,52.002477714339776,0.10446633170445807,0.7947195945314696,-0.6902532628270115,221.07644530339405,221.31047144165817,220.26531626261857,0.011585230383524658,0.008195707414797582,0.00958922001304138,AAPL,Technology,Consumer Electronics
2024-09-12,220.84449248276735,221.8866830044339,218.1844402475294,221.11248779296875,37455600,52.20878817797115,0.086212633111586,0.6530182022474929,-0.5668055691359069,221.08299848331671,221.2916158560687,220.29853867557347,0.0004939354475943514,0.0017536946630110073,0.009581228820400947,AAPL,Technology,Consumer Electronics
2024-09-13,221.91643313573508,222.3730019797634,220.25886075018875,220.84446716308594,36766600,51.62208040669927,0.04954825908819771,0.5323242136156339,-0.48277595452743616,221.03962915236565,221.2490302662608,220.3199476358681,-0.0012121460554220809,0.00760791766461999,0.009061142024610726,AAPL,Technology,Consumer Electronics
2024-09-16,214.9288136198369,215.6037619118882,212.32831274384958,214.71046447753906,59357400,40.425325434856894,-0.4690641941542424,0.3320465320616587,-0.8011107262159011,219.88887193876081,220.62630971495398,220.09996790416892,-0.027775215582001134,-0.02077775685432226,0.010782184537682012,AAPL,Technology,Consumer Electronics
2024-09-17,214.14473138540643,215.28616885496612,212.9040318988166,215.17698669433594,45519300,41.465206838237464,-0.8328235838828277,0.0990725088727614,-0.9318960927555892,219.03216553068353,220.1073265701332,219.9069098175088,0.002172796830988588,-0.015083323910330071,0.010821514839341847,AAPL,Technology,Consumer Electronics
2024-09-18,215.9313221513165,221.05293280374121,215.92138686335736,219.04795837402344,59894900,49.36326259679442,-0.7995339280668361,-0.08064877851515811,-0.7188851495516779,219.03503695674533,220.00643436097988,219.87322544717603,0.017989710420038163,-0.008847686022206758,0.011676301821383456,AAPL,Technology,Consumer Electronics
2024-09-19,223.31597824995185,228.11004268622213,222.95865620671253,227.16709899902344,66781300,61.19124293665093,-0.11666005752078945,-0.0878510343162844,-0.028809023204505055,220.51359369170495,220.68840242174593,220.1592597041112,0.037065584565443066,0.02738249325711406,0.01448463017304548,AAPL,Technology,Consumer Electronics
2024-09-20,228.25889437635817,231.35567496568984,225.9263736470506,226.50205993652344,318679900,59.95586922056176,0.36663299342009736,0.0030457712309919505,0.36358722218910544,221.60240573621738,221.24208408982,220.40799696812738,-0.002927532487892792,0.025617996439365465,0.014360697606756064,AAPL,Technology,Consumer Electronics
2024-09-23,225.64847983003366,227.74278104335218,224.12986496132828,224.7849578857422,54146000,56.76907142753615,0.6041264396115196,0.12326190490709747,0.4808645347044221,222.1810515815855,221.5795006418126,220.57964249430836,-0.007580955560679947,0.04692129669933731,0.014302182376580763,AAPL,Technology,Consumer Electronics
2024-09-24,226.94871280288095,227.64351653597865,224.05044101841318,225.67823791503906,43556100,58.01918611963529,0.8545709774021475,0.26952371940610753,0.58504725799604,222.81690364221342,221.96985657259606,220.77958741276842,0.003973931519701379,0.048802854719870226,0.014326382644444077,AAPL,Technology,Consumer Electronics
2024-09-25,223.25638097071698,225.59882178569194,222.35316341740713,224.6856689453125,42308700,56.07869807970074,0.9618702162354111,0.40799301877196825,0.5538771974634429,223.15667915186776,222.2285053699976,220.93276708071133,-0.004398159870869889,0.02573733447751514,0.014334270562905893,AAPL,Technology,Consumer Electronics
2024-09-26,225.60876888531146,226.7998372114188,223.73283210674714,225.82713317871094,36636700,57.82562327453953,1.1260320633845708,0.5516008276944888,0.574431235690082,223.64221624765742,222.5712318279703,221.1247030061231,0.00508027164685898,-0.005898591064537273,0.014296657525952145,AAPL,Technology,Consumer Electronics
2024-09-27,226.7601514881057,227.81226214161182,225.6087788258606,226.09512329101562,34026000,58.24552080524431,1.2631947495869156,0.6939196120729743,0.5692751375139413,224.0881993464498,222.90684053873653,221.31962144866793,0.0011867046644595813,-0.0017966134419344915,0.013902519273981074,AAPL,Technology,Consumer Electronics
2024-09-30,228.3283747151782,231.266357421875,227.9412771261621,231.266357421875,54541900,65.40345213108031,1.7687831124682418,0.9088923121520278,0.859890800316214,225.3933189965271,223.70298500379732,221.7096895260486,0.022871940162120463,0.028833777834134766,0.014809656820531033,AAPL,Technology,Consumer Electronics
2024-10-01,227.81227091446172,227.94129335648356,222.0752779583648,224.5269012451172,63285000,52.7191120132694,1.6071218429334237,1.0485382183083072,0.5585836246251166,225.23578849627074,223.78145321725637,221.8201684169925,-0.029141532957444927,-0.005101673429209086,0.015008543150631706,AAPL,Technology,Consumer Electronics
2024-10-02,224.2092739820147,225.67825786117984,221.36063294746157,225.0926513671875,32880600,53.5337954609505,1.5072804381589435,1.1402866622784344,0.3669937758805091,225.20976356371014,223.90632923153555,221.948501081706,0.002519743152971543,0.0018113412563667275,0.01484353590819278,AAPL,Technology,Consumer Electronics
2024-10-03,223.46483520314058,225.12240767637772,221.65838486968212,223.9908905029297,34044200,51.66672142062784,1.3239903747263781,1.1770274047680234,0.14696296995835478,224.98815027993186,223.91438268595402,222.02859478449912,-0.004894699394075497,-0.008131187116156346,0.014848482660227882,AAPL,Technology,Consumer Electronics
2024-10-04,226.20429410810965,226.3035561118749,222.46235586119454,225.11248779296875,37245100,53.446713794445756,1.2547709877697457,1.1925761213683679,0.062194866401377835,225.010757100484,224.02848793424113,222.1495317652234,0.005007334394361962,-0.004346115403745743,0.014756856107357354,AAPL,Technology,Consumer Electronics
2024-10-07,222.8296172342201,224.01076551273388,219.68320530273118,220.04052734375,39505400,45.318882688779496,0.7816390563102686,1.110388708356748,-0.32874965204647943,224.10707896289597,223.64868216371815,222.06682570947936,-0.022530782272209282,-0.048540696551236384,0.015702434532023184,AAPL,Technology,Consumer Electronics
2024-10-08,222.63110049734397,224.298593199742,221.58890998571715,224.0901641845703,31855700,51.64220162037583,0.7250920311432196,1.0333293729140425,-0.30823734177082285,224.10400354865493,223.69072807046598,222.14617231634566,0.018404049879838347,-0.001945143580234454,0.016178581704388625,AAPL,Technology,Consumer Electronics
2024-10-09,223.55416342639623,228.0405364361267,223.15714569962594,227.83209228515625,33591100,56.63259916995331,0.9710270361885307,1.0208689055689402,-0.049841869380409465,224.78183786438242,224.0851437099603,222.3691495700245,0.016698314779687973,0.012170281443350861,0.016387145292639297,AAPL,Technology,Consumer Electronics
2024-10-10,226.0851807689644,227.7923841625437,225.47971892420364,227.33580017089844,28183500,55.809964535791316,1.1130550676514304,1.0393061379854382,0.07374892966599211,225.24619464738532,224.39473003957346,222.56392018182345,-0.0021783239985201375,0.014933239742287663,0.01640794976914844,AAPL,Technology,Consumer Electronics
2024-10-11,227.59388209213523,227.7030642360917,225.64845893034402,225.85690307617188,31759200,53.32425402333633,1.0936715056267872,1.050179211513708,0.04349229411307909,225.3572325435283,224.5339846144876,222.69305676591554,-0.006505341849435076,0.0033068591196403485,0.016496729477172633,AAPL,Technology,Consumer Electronics
2024-10-14,226.99836439928595,230.00581860221664,226.89911753216435,229.5790252685547,39882100,58.35196880443827,1.362942889693585,1.1127319471496835,0.2502109425439014,226.12483122080582,225.01446467677968,222.9630947464112,0.01648000190247667,0.04334882323701916,0.015324723294439279,AAPL,Technology,Consumer Electronics
2024-10-15,231.87181141001133,235.72294688412148,230.64103225198252,232.1100311279297,64751400,61.39697324478146,1.760281986907529,1.2422419551012527,0.5180400318062763,227.2130493857374,225.69023291022253,223.32179813392173,0.01102455181353923,0.0357885718569686,0.015413017806772976,AAPL,Technology,Consumer Electronics
2024-10-16,229.87679699083486,230.39291705034768,228.1298824963092,230.05545043945312,34082200,57.70848932548993,1.887629179240463,1.371319399929095,0.516309779311368,227.72984957732206,226.1059679130064,223.58586293021708,-0.008851753103872317,0.009758757565699216,0.015290371914215593,AAPL,Technology,Consumer Electronics
2024-10-17,231.69315867439417,232.11004699556463,228.8048220166126,230.4226837158203,32993800,58.19195352127876,1.9951861391062096,1.4960927477645178,0.49909339134169173,228.21945578432172,226.51708370375056,223.85397354926036,0.0015962815732715185,0.013578519276776113,0.012957156874319512,AAPL,Technology,Consumer Electronics
2024-10-18,234.42267769537074,234.42267769537074,232.2688255608399,233.25146484375,46431500,61.81326321994206,2.282375002321828,1.6533491986759798,0.6290258036458483,229.13436652239957,227.15845333613146,224.2225026196325,0.012276487203049857,0.032740029934282155,0.013171699806826661,AAPL,Technology,Consumer Electronics
2024-10-21,232.7055644739604,235.08771628667242,232.7055644739604,234.720458984375,36254500,63.57759327877376,2.598555268169406,1.842390412574665,0.7561648555947409,230.1500196973042,227.8786443502499,224.63418718295574,0.006297898886118647,0.02239504985181462,0.013030054482519723,AAPL,Technology,Consumer Electronics
2024-10-22,232.14974382855843,234.4624093106695,230.86934872103873,234.10508728027344,38846600,62.2794746900677,2.7675722035556305,2.027426770770858,0.7401454327847725,230.8691228942077,228.47163891501404,225.0055950299094,-0.002621721629057161,0.008595303454352443,0.013067428125196337,AAPL,Technology,Consumer Electronics
2024-10-23,232.33831918874512,233.3904297884605,226.06533615950997,229.0430145263672,52287000,52.73997221143555,2.4646415235203563,2.114869721320758,0.34977180219959836,230.53710319096396,228.52605563990483,225.16392520624106,-0.021623078817787023,-0.004400834282134891,0.014037136427008247,AAPL,Technology,Consumer Electronics
2024-10-24,228.26882480795348,229.10258628095696,226.71051430099084,228.8544464111328,31109500,52.417876628110456,2.184173118020823,2.128730400660771,0.05544271736005202,230.231165594631,228.55733095145035,225.30865152800152,-0.0008232869080260219,-0.0068059154567507996,0.014010077528800227,AAPL,Technology,Consumer Electronics
2024-10-25,228.03062932515897,231.484732210271,227.86189602437614,229.68820190429688,38802300,53.76248102472226,2.0060524622491016,2.104194812978437,-0.09814235072933553,230.13244492366113,228.66503294695954,225.48039860158173,0.0036431692992595632,-0.015276486867253247,0.014024778493492299,AAPL,Technology,Consumer Electronics
2024-10-28,231.5839844241638,232.98348177622344,230.81970938626554,231.6633758544922,36087100,56.87178723274909,2.001201979113091,2.083596246205368,-0.08239426709227704,230.41079600199402,228.9505894143436,225.7228682977743,0.008599370511064741,-0.013024357327480862,0.01318496363732795,AAPL,Technology,Consumer Electronics
2024-10-29,231.36563017470797,232.5864741436605,230.59143496071306,231.93138122558594,35417200,57.29145592354327,1.9959753683203871,2.0660720706283717,-0.07009670230798459,230.68726604264708,229.23447434874765,225.96633939298263,0.001156874150284759,-0.009285172227313065,0.011236690342617404,AAPL,Technology,Consumer Electronics
2024-10-30,230.87925826342104,231.7328600109945,227.8420287171323,228.387939453125,47070900,50.31959476329333,1.6864665675506387,1.9901509700128253,-0.30368440246218653,230.26920666273398,229.15385197773597,226.06130410122353,-0.015277974691205953,-0.002860052617613351,0.01185474461667775,AAPL,Technology,Consumer Electronics
2024-10-31,227.63358238786932,228.11994197442104,223.693120129287,224.22911071777344,64370100,43.61161880860717,1.0929965075172277,1.8107200775137058,-0.7177235699964781,229.17100740001385,228.6848290005967,225.9894533803039,-0.018209493659384512,-0.020210818561287813,0.012544800164687677,AAPL,Technology,Consumer Electronics
2024-11-01,219.32588166379162,223.67329727363756,218.63109301833273,221.25144958496094,65276700,39.54668594928411,0.3780370651867315,1.524183475048311,-1.1461464098615795,227.73108779727696,227.97688810386947,225.8036493098983,-0.013279547527440982,-0.036731326421594934,0.012833563827327085,AAPL,Technology,Consumer Electronics
2024-11-04,219.34572401852256,221.13231895883285,218.0752491010658,220.35812377929688,44944500,38.390586466721146,-0.25768691618145567,1.1678093968023577,-1.4254963129838134,226.39054888491694,227.2512915015292,225.59009928909043,-0.004037604306502018,-0.048800342451610246,0.0118097914392646,AAPL,Technology,Consumer Electronics
2024-11-05,220.14969745378525,222.28369429475046,219.49460455688452,221.78741455078125,28111300,41.34509235801308,-0.6388071600844683,0.8064860854249927,-1.445293245509461,225.55361536961954,226.73092226812466,225.44097439739204,0.006486217739428035,-0.04373693038519122,0.011120186557373082,AAPL,Technology,Consumer Electronics
2024-11-06,220.95366880237512,224.387931303672,219.54423614319148,221.06285095214844,54561100,40.29027179334535,-0.9879257332887619,0.44760372168224183,-1.4355294549710038,224.73711274826113,226.1911059523174,225.26928328189229,-0.0032669283786925796,-0.03207300927761991,0.010369882686746107,AAPL,Technology,Consumer Electronics
2024-11-07,222.95867446961233,226.1844932661897,222.89912331507065,225.78746032714844,42137700,49.36226953743323,-0.8733013520865427,0.18342270692848492,-1.0567240590150275,224.92808503533155,226.15266351182512,225.2896039503337,0.021372244837386534,0.006949809524671391,0.011553119338315291,AAPL,Technology,Consumer Electronics
2024-11-08,225.72780810336752,227.20835428792034,224.9726384261151,225.51914978027344,38328800,48.90781274341539,-0.7949474634071692,-0.012251327138645907,-0.7826961362685232,225.0355513525937,226.09232887072494,225.29860574758627,-0.0011883323656958211,0.01928891405375266,0.011463108063700508,AAPL,Technology,Consumer Electronics
2024-11-11,223.5716039938927,224.26715706282306,220.093823487321,222.80648803710938,42005600,44.451958622196294,-0.9408945277038754,-0.1979799672516918,-0.7429145604521836,224.63026711341473,225.77939164847584,225.20087564129307,-0.012028520619233651,0.011110841823397832,0.011070133001636746,AAPL,Technology,Consumer Electronics
2024-11-12,223.12446381828886,224.1578547832826,221.94201602014732,222.80648803710938,40398300,44.451958622196294,-1.0445180734895985,-0.3672875884992732,-0.6772304849903252,224.29867091772286,225.49625797120285,225.10697808818782,0.0,0.0045948210740101025,0.010684691482110018,AAPL,Technology,Consumer Electronics
